station_id,station_name,station_type,lat,long,date,time,pm25,pm10,o3,co,no2,so2,province,district,subdistrict
41t,โครงการชลประทานนครสวรรค์,GROUND,15.6862,100.111,2023-07-06,13:00,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,นครสวรรค์,อ.เมือง,ต.ปากน้ำโพ
13t,กรมควบควบคุมโรค,GROUND,13.8528,100.529,2023-07-06,13:00,11.7,27.0,20.0,0.4,5.0,1.0,นนทบุรี,อ.เมือง,ต.ตลาดขวัญ
22t,มหาวิทยาลัยสุโขทัยธรรมาธิราช ,GROUND,13.9079,100.536,2023-07-06,13:00,12.0,26.0,-1.0,-1.0,-1.0,-1.0,นนทบุรี,อ.ปากเกร็ด,ต.บางพูด
62t,ศาลากลางจังหวัดนราธิวาส ,GROUND,6.42685,101.823,2023-07-06,13:00,18.9,-1.0,-1.0,-1.0,-1.0,-1.0,นราธิวาส,อ.เมือง,ต.บางนาค
67t,สำนักงานเทศบาลเมืองน่าน,GROUND,18.7889,100.776,2023-07-06,13:00,14.9,-1.0,-1.0,-1.0,-1.0,-1.0,น่าน,อ.เมือง,ต.ในเวียง
75t,โรงพยาบาลเฉลิมพระเกียรติ ,GROUND,19.576,101.082,2023-07-06,13:00,10.7,-1.0,-1.0,0.6,0.0,-1.0,น่าน,อ.เฉลิมพระเกียรติ,ต.ห้วยโก๋น
101t,ศาลากลางจังหวัดบุรีรัมย์,GROUND,14.9455,103.106,2023-07-06,13:00,9.1,21.0,41.0,0.0,0.0,0.0,บุรีรัมย์,อ.เมือง,ต.เสม็ด
20t,มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต ,GROUND,14.0374,100.605,2023-07-06,13:00,15.3,33.0,15.0,0.2,2.0,2.0,ปทุมธานี,อ.คลองหลวง,ต.คลองหนึ่ง
103t, สถานีตรวจอากาศหัวหิน สถานีอุตุนิยมวิทยาประจวบคีรีขันธ์,GROUND,12.5778,99.9537,2023-07-06,13:00,6.2,16.0,18.0,0.2,0.0,0.0,ประจวบคิรีขันธ์,อ.หัวหิน,ต.หัวหิน
77t,ศาลาประชาคมบ้านบุยายใบ,GROUND,13.9176,101.591,2023-07-06,13:00,20.2,33.0,-1.0,-1.0,-1.0,-1.0,ปราจีนบุรี,อ.ศรีมหาโพธิ,ต.ท่าตูม
21t,โรงเรียนอยุธยาวิทยาลัย,GROUND,14.3522,100.565,2023-07-06,13:00,9.9,-1.0,-1.0,-1.0,-1.0,-1.0,พระนครศรีอยุธยา,อ.พระนครศรีอยุธยา,ต.ประตูชัย
70t,สนามกีฬาจังหวัดพะเยา,GROUND,19.2002,99.8931,2023-07-06,13:00,9.4,-1.0,-1.0,-1.0,-1.0,-1.0,พะเยา,อ.เมือง,ต.บ้านต๋อม
o67,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดพัทลุง,MOBILE,7.6144,100.114,2023-07-06,13:00,13.7,30.0,-1.0,-1.0,-1.0,-1.0,พัทลุง,อ.เมือง,ต.ควนมะพร้าว
95t,สนามกีฬาจังหวัดพิจิตร,GROUND,16.4426,100.323,2023-07-06,13:00,9.1,28.0,28.0,0.5,1.0,2.0,พิจิตร,อ.เมือง,ต.ในเมือง
86t,สวนชมน่านเฉลิมพระเกียรติ,GROUND,16.8208,100.258,2023-07-06,13:00,5.8,16.0,27.0,0.1,1.0,0.0,พิษณุโลก,อ.เมือง,ต.ในเมือง
43t,ศูนย์บริการสาธารณสุขเทศบาลภูเก็ต,GROUND,7.88449,98.3913,2023-07-06,13:00,9.7,-1.0,-1.0,0.3,5.0,-1.0,ภูเก็ต,อ.เมือง,ต.ตลาดใหญ่
102t,สนามกีฬากลางจังหวัดมุกดาหาร,GROUND,16.5426,104.719,2023-07-06,13:00,15.2,27.0,39.0,0.3,2.0,-1.0,มุกดาหาร,อ.เมือง,ต.มุกดาหาร
63t,สนามโรงพิธีช้างเผือก ,GROUND,6.54621,101.283,2023-07-06,13:00,21.9,-1.0,14.0,-1.0,-1.0,-1.0,ยะลา,อ.เมือง,ต.สะเตง
78t,ศูนย์พัฒนาเด็กเล็กเทศบาลเมืองเบตง,GROUND,5.76387,101.068,2023-07-06,13:00,9.6,20.0,-1.0,-1.0,-1.0,-1.0,ยะลา,อ.เบตง,ต.เบตง
28t,สำนักงานสาธารณสุขอำเภอปลวกแดง,GROUND,12.9738,101.213,2023-07-06,13:00,10.0,-1.0,11.0,-1.0,-1.0,3.0,ระยอง,อ.ปลวกแดง,ต.ปลวกแดง
29t,โรงพยาบาลส่งเสริมสุขภาพตำบลมาบตาพุด ,GROUND,12.7086,101.166,2023-07-06,13:00,7.9,34.0,-1.0,-1.0,-1.0,-1.0,ระยอง,อ.เมือง,ต.มาบตาพุด
30t,สำนักงานเกษตรจังหวัดระยอง ,GROUND,12.6715,101.276,2023-07-06,13:00,7.4,-1.0,19.0,-1.0,-1.0,-1.0,ระยอง,อ.เมือง,ต.ท่าประดู่
31t,ศูนย์วิจัยพืชไร่ระยอง ,GROUND,12.7352,101.136,2023-07-06,13:00,10.7,-1.0,-1.0,-1.0,-1.0,-1.0,ระยอง,อ.เมือง,ต.ห้วยโป่ง
74t,ศูนย์ราชการจังหวัดระยอง ,GROUND,12.7066,101.181,2023-07-06,13:00,15.4,27.0,-1.0,-1.0,-1.0,-1.0,ระยอง,อ.เมือง,ต.เนินพระ
o38,ค่ายสุรสิงหนาท,MOBILE,12.6486,101.322,2023-07-06,13:00,7.6,-1.0,-1.0,-1.0,-1.0,-1.0,ระยอง,อ.เมือง,ต.ตะพง
26t,สำนักงานสิ่งแวดล้อมภาคที่8,GROUND,13.5234,99.8141,2023-07-06,13:00,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,ราชบุรี,อ.เมือง,ต.หน้าเมือง
99t,สถานีอุตุนิยมวิทยาลพบุรี,GROUND,14.8,100.629,2023-07-06,13:00,15.2,27.0,20.0,0.2,7.0,0.0,ลพบุรี,อ.เมือง,ต.ทะเลชุบศร
37t,สถานีอุตุนิยมวิทยาลำปาง,GROUND,18.2783,99.5065,2023-07-06,13:00,12.2,-1.0,18.0,-1.0,-1.0,4.0,ลำปาง,อ.เมือง,ต.พระบาท
38t,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสบป้าด ,GROUND,18.2508,99.7639,2023-07-06,13:00,7.3,-1.0,-1.0,-1.0,-1.0,-1.0,ลำปาง,อ.แม่เมาะ,ต.สบป้าด
39t,โรงพยาบาลส่งเสริมสุขภาพตำบลท่าสี ,GROUND,18.4268,99.7576,2023-07-06,13:00,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,ลำปาง,อ.แม่เมาะ,ต.บ้านดง
40t,การประปาส่วนภูมิภาคแม่เมาะ,GROUND,18.2826,99.6598,2023-07-06,13:00,6.8,-1.0,-1.0,-1.0,-1.0,-1.0,ลำปาง,อ.แม่เมาะ,ต.แม่เมาะ
68t,อุตุนิยมวิทยาลำพูน,GROUND,18.5672,99.0386,2023-07-06,13:00,5.4,-1.0,4.0,-1.0,1.0,0.0,ลำพูน,อ.เมือง,ต.บ้านกลาง
o22,ศาลากลางจังหวัดศรีสะเกษ,MOBILE,15.1188,104.323,2023-07-06,13:00,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,ศรีสะเกษ,อ.เมือง,ต.เมืองเหนือ
90t,สถานีอุตุนิยมวิทยาสกลนคร,GROUND,17.1566,104.133,2023-07-06,13:00,7.7,16.0,24.0,0.4,3.0,0.0,สกลนคร,อ.เมือง,ต.ธาตุนาเวง
44t,เทศบาลนครหาดใหญ่ ,GROUND,7.02043,100.484,2023-07-06,13:00,21.9,-1.0,7.0,-1.0,1.0,-1.0,สงขลา,อ.หาดใหญ่,ต.หาดใหญ่
o10,สำนักงานเทศบาลนครสงขลา,MOBILE,7.20703,100.597,2023-07-06,13:00,15.7,-1.0,-1.0,-1.0,-1.0,-1.0,จ.สงขลา,อ.เมือง,ต.บ่อยาง
o61,เทศบาลพะตง,MOBILE,6.86805,100.465,2023-07-06,13:00,13.8,-1.0,-1.0,-1.0,-1.0,-1.0,จ.สงขลา,อ.หาดใหญ่,ต.พะตง
80t,ศาลากลาง จ.สตูล,GROUND,6.62475,100.066,2023-07-06,13:00,16.5,-1.0,-1.0,-1.0,-1.0,-1.0,สตูล,อ.เมือง,ต.พิมาน
08t,ศูนย์ฟื้นฟูอาชีพคนพิการและทุพลภาพ ,GROUND,13.6641,100.543,2023-07-06,13:00,18.8,-1.0,-1.0,-1.0,-1.0,-1.0,สมุทรปราการ,อ.พระประแดง,ต.ทรงคนอง
16t,โรงไฟฟ้าพระนครใต้ ,GROUND,13.618,100.556,2023-07-06,13:00,12.8,31.0,-1.0,-1.0,-1.0,-1.0,สมุทรปราการ,อ.เมือง,ต.บางโปรง
17t,บ้านพักกรมอุตสาหกรรมพื้นฐานและการเหมืองแร่,GROUND,13.6521,100.532,2023-07-06,13:00,12.8,22.0,-1.0,1.5,-1.0,-1.0,สมุทรปราการ,อ.พระประแดง,ต.ตลาด
18t,ศาลากลางจังหวัดสมุทรปราการ ,GROUND,13.5991,100.597,2023-07-06,13:00,23.3,-1.0,-1.0,0.2,6.0,-1.0,สมุทรปราการ,อ.เมือง,ต.ปากน้ำ
19t,การเคหะชุมชนเมืองใหม่บางพลี ,GROUND,13.5705,100.786,2023-07-06,13:00,17.5,36.0,-1.0,-1.0,-1.0,-1.0,สมุทรปราการ,อ.บางเสาธง,ต.บางเสาธง
84t,สำนักงานสาธารณสุขจังหวัดสมุทรสงคราม,GROUND,13.4286,100.025,2023-07-06,13:00,9.3,18.0,21.0,0.5,4.0,-1.0,สมุทรสงคราม,อ.เมือง,ต.ลาดใหญ่
14t,แขวงการทางสมุทรสาคร ,GROUND,13.7055,100.316,2023-07-06,13:00,17.5,-1.0,-1.0,-1.0,-1.0,-1.0,สมุทรสาคร,อ.กระทุ่มแบน,ต.อ้อมน้อย
27t,โรงเรียนสมุทรสาครวิทยาลัย,GROUND,13.5503,100.265,2023-07-06,13:00,16.6,35.0,-1.0,-1.0,-1.0,-1.0,สมุทรสาคร,อ.เมือง,ต.มหาชัย
24t,สถานีตำรวจภูธรตำบลหน้าพระลาน ,GROUND,14.6858,100.872,2023-07-06,13:00,28.1,-1.0,8.0,-1.0,18.0,1.0,สระบุรี,อ.เฉลิมพระเกียรติ,ต.หน้าพระลาน
25t,สถานีดับเพลิงพระลักษณ์,GROUND,14.5263,100.926,2023-07-06,13:00,13.8,28.0,-1.0,-1.0,-1.0,-1.0,สระบุรี,อ.เมือง,ต.ปากเพรียว
71t,สวนกาญจนาภิเษก ร.9 (ฝั่งสวนหิน),GROUND,13.691,102.51,2023-07-06,13:00,12.4,33.0,28.0,0.2,21.0,2.0,สระแก้ว,อ.อรัญประเทศ,ต.อรัญประเทศ
o21,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดสิงห์บุรี,MOBILE,14.8897,100.398,2023-07-06,13:00,10.6,-1.0,-1.0,-1.0,-1.0,-1.0,สิงห์บุรี,อ.เมือง,ต.บางพุทรา
85t,สนามกีฬากลางจังหวัดสุพรรณบุรี,GROUND,14.4762,100.086,2023-07-06,13:00,4.6,16.0,15.0,0.3,-1.0,-1.0,สุพรรณบุรี,อ.เมือง,ต.ดอนกำยาน
42t,สำนักงานสิ่งแวดล้อมภาคที่ 14,GROUND,9.12602,99.3251,2023-07-06,13:00,17.3,-1.0,-1.0,-1.0,-1.0,-1.0,สุราษฎร์ธานี,อ.เมือง,ต.มะขามเตี้ย
96t,สวนสาธารณะ ชุมชนเลอไทย,GROUND,17.0061,99.8193,2023-07-06,13:00,5.7,15.0,18.0,0.0,1.0,0.0,สุโขทัย,อ.เมือง,ต.ธานี
82t,สวนสาธารณะหนองถิ่น,GROUND,17.8775,102.729,2023-07-06,13:00,8.3,20.0,18.0,0.3,1.0,1.0,หนองคาย,อ.เมือง,ต.มีชัย
91t,สวนสาธารณะหนองประจักษ์ อุดรธานี,GROUND,17.4142,102.781,2023-07-06,13:00,10.7,19.0,20.0,0.6,6.0,1.0,อุดรธานี,อ.เมือง,ต.หมากแข้ง
92t,สวนมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 5 ธันวาคม 2552 อุตรดิตถ์,GROUND,17.6314,100.099,2023-07-06,13:00,10.8,23.0,20.0,0.5,6.0,0.0,อุตรดิตถ์,อ.เมือง,ต.ท่าอิฐ
98t,สถานีสวนเฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว เฉลิมพระชนมพรรษา 80 พรรษา,GROUND,15.3736,100.039,2023-07-06,13:00,12.6,28.0,15.0,0.6,4.0,2.0,อุทัยธานี,อ.เมือง,ต.อุทัยใหม่
83t,ศูนย์แสดงและจำหน่ายสินค้า OTOP จังหวัดอุบลราชธานี,GROUND,15.2454,104.846,2023-07-06,13:00,17.1,28.0,31.0,0.1,2.0,10.0,อุบลราชธานี,อ.เมือง,ต.ในเมือง
o66, สวนน้ำเฉลิมพระเกียรติ ,MOBILE,14.6063,100.454,2023-07-06,13:00,11.2,24.0,-1.0,-1.0,-1.0,-1.0,อ่างทอง,อ.เมือง,ต.ย่านซื่อ
57t,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดเชียงราย,GROUND,19.9092,99.8235,2023-07-06,13:00,8.0,16.0,19.0,-1.0,-1.0,-1.0,เชียงราย,อ.เมือง,ต.เวียง
73t,สำนักงานสาธารณสุขแม่สาย,GROUND,20.4273,99.8838,2023-07-06,13:00,13.4,28.0,16.0,0.8,15.0,1.0,เชียงราย,อ.แม่สาย,ต.เวียงพางคำ
35t,ศูนย์ราชการจังหวัดเชียงใหม่ ,GROUND,18.8407,98.9698,2023-07-06,13:00,12.2,-1.0,-1.0,-1.0,-1.0,-1.0,เชียงใหม่,อ.เมือง,ต.ช้างเผือก
36t,โรงเรียนยุพราชวิทยาลัย ,GROUND,18.7909,98.99,2023-07-06,13:00,5.3,-1.0,-1.0,-1.0,-1.0,-1.0,เชียงใหม่,อ.เมือง,ต.ศรีภูมิ
97t,สวนเพชบุระ,GROUND,16.4184,101.157,2023-07-06,13:00,12.9,24.0,25.0,0.2,3.0,1.0,เพชรบูรณ์,อ.เมือง,ต.ในเมือง
72t,สวนสาธารณะเฉลิมพระเกียรติ 60 พรรษามหาราชินี จังหวัดเลย,GROUND,17.4846,101.733,2023-07-06,13:00,9.6,24.0,30.0,0.4,1.0,2.0,เลย,อ.เมือง,ต.กุดป่อง
69t,อุตุนิยมวิทยาจังหวัดแพร่,GROUND,18.1284,100.162,2023-07-06,13:00,10.7,-1.0,22.0,-1.0,1.0,-1.0,แพร่,อ.เมือง,ต.นาจักร
58t,สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดแม่ฮ่องสอน,GROUND,19.3046,97.9716,2023-07-06,13:00,3.7,8.0,-1.0,-1.0,-1.0,-1.0,แม่ฮ่องสอน,อ.เมือง,ต.จองคำ
05t,กรมอุตุนิยมวิทยาบางนา,GROUND,13.6662,100.606,2023-07-06,14:00,16.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตบางนา,แขวงบางนา
12t,โรงเรียนนนทรีวิทยา ,GROUND,13.7081,100.547,2023-07-06,14:00,14.3,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตยานนาวา,แขวงช่องนนทรี
52t,การไฟฟ้าย่อยธนบุรี ,GROUND,13.7276,100.487,2023-07-06,14:00,15.8,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตธนบุรี,
54t,การเคหะชุมชนดินแดง ,GROUND,13.7625,100.55,2023-07-06,14:00,29.4,65.0,-1.0,1.3,35.0,-1.0,กรุงเทพฯ,เขตดินแดง,
59t,กรมประชาสัมพันธ์,GROUND,13.7832,100.54,2023-07-06,14:00,9.2,-1.0,29.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตพญาไท,แขวงพญาไท
bkp73t,มหาวิทยาลัยเกษตรศาสตร์,BKK,13.8399,100.576,2023-07-06,14:00,21.1,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตจตุจักร,
bkp96t,สำนักงานเขตลาดพร้าว,BKK,13.8036,100.608,2023-07-06,14:00,14.6,-1.0,-1.0,-1.0,-1.0,-1.0,กรุงเทพฯ,เขตลาดพร้าว,
94t,ลานอนุรักษ์วัฒนธรรมไทยสิริจิตอุทยาน,GROUND,16.4754,99.5254,2023-07-06,14:00,4.8,11.0,21.0,0.4,2.0,2.0,กำแพงเพชร,อ.เมือง,ต.ในเมือง
